old_index,beds,longitude,latitude,mean_neighbor_price
14146,2,-122.437004,37.79498,2988333.333
14149,3,-122.43699,37.72726,1471666.667
14161,4,-122.436966,37.770596,2670000
14163,2,-122.43696,37.73316,1257666.667
14178,4,-122.43691,37.790363,4300000
14183,5,-122.4369,37.7122,1344400
14193,4,-122.436874,37.747917,2716666.667
14195,3,-122.436874,37.757374,2805666.667
14232,3,-122.4368,37.785633,2840000
14236,3,-122.43679,37.754353,2366666.667
14248,4,-122.43676,37.745502,3133333.333
14254,4,-122.436745,37.737926,2600000
14258,4,-122.43673,37.80644,5074758.333
14273,3,-122.43668,37.78854,2740000
14304,3,-122.43661,37.789047,2740000
14312,5,-122.43658,37.747147,4730000
14324,5,-122.43655,37.73492,3551666.667
14329,3,-122.43654,37.746334,2111666.667
14331,2,-122.43654,37.753723,2083333.333
14336,4,-122.43652,37.70979,1205666.667
14351,2,-122.4365,37.749546,1903000
14372,4,-122.43643,37.793434,4042333.333
14393,4,-122.436386,37.745514,3133333.333
14432,3,-122.436264,37.799377,2266666.667
14449,2,-122.4362,37.721115,1145000
14455,2,-122.4362,37.75023,1903000
14461,5,-122.43619,37.750107,4288333.333
14466,2,-122.43618,37.761402,2028503.333
14489,2,-122.43605,37.710743,1081000
14493,4,-122.43605,37.79153,4450000
14503,2,-122.43601,37.720245,1145000
14507,3,-122.43601,37.756012,3319000
14514,2,-122.435974,37.747902,1916666.667
14517,4,-122.43595,37.769043,2670000
14519,3,-122.43594,37.729946,1183333.333
14529,2,-122.43591,37.74706,1908333.333
14547,3,-122.43586,37.758274,3053333.333
14552,3,-122.435844,37.787678,2740000
14582,2,-122.43576,37.72979,1085333.333
14586,6,-122.43575,37.719177,1496000
14596,4,-122.435745,37.714806,1058333.333
14604,3,-122.43574,37.717747,1170000
14611,2,-122.43573,37.74519,1651666.667
14614,4,-122.43573,37.75603,3219333.333
14629,5,-122.43568,37.7447,4730000
14650,1,-122.4356,37.717934,858666.6667
14656,4,-122.4356,37.78931,4300000
14671,2,-122.43556,37.7361,1761666.667
14680,3,-122.43555,37.74312,1916666.667
14683,4,-122.43555,37.747997,2253333.333
14697,3,-122.4355,37.744766,1915000
14709,3,-122.43548,37.736706,2021666.667
14749,2,-122.43536,37.753605,2083333.333
14768,3,-122.4353,37.732708,1710000
14779,3,-122.43526,37.712517,1210333.333
14783,3,-122.43525,37.753613,2366666.667
14785,3,-122.435234,37.74478,1915000
14791,2,-122.4352,37.730324,1085333.333
14796,4,-122.43518,37.709454,1205666.667
14801,3,-122.43516,37.737087,2021666.667
14856,3,-122.435,37.746883,2376666.667
14868,2,-122.434944,37.7231,913000
14886,5,-122.434875,37.73893,3053333.333
14891,4,-122.43486,37.74883,2128333.333
14893,3,-122.434845,37.729706,1183333.333
14898,2,-122.43482,37.71107,1088666.667
14917,3,-122.43475,37.764973,2257333.333
14929,3,-122.43471,37.737278,2021666.667
14932,4,-122.43471,37.744812,5200000
14936,3,-122.4347,37.74403,2363666.667
14940,2,-122.43468,37.70951,1066666.667
14956,3,-122.43465,37.76497,2257333.333
14970,4,-122.43459,37.79157,4450000
14983,2,-122.43455,37.75603,2058666.667
15019,2,-122.434456,37.708996,1066666.667
15022,4,-122.43445,37.745625,5200000
15046,3,-122.434364,37.73353,1710000
15049,5,-122.434364,37.744835,4730000
15059,3,-122.43434,37.759327,2270000
15077,2,-122.4343,37.75349,2083333.333
15103,5,-122.434265,37.727837,1650000
15107,3,-122.43425,37.722584,1023333.333
15124,4,-122.43414,37.748875,2128333.333
15150,3,-122.43405,37.721424,1023333.333
15160,3,-122.43401,37.73866,1460000
15165,4,-122.43399,37.74325,3948333.333
15167,3,-122.43398,37.73844,1460000
15172,3,-122.43397,37.76156,2795000
15175,4,-122.43395,37.755325,3219333.333
15181,5,-122.43393,37.797726,6950000
15188,4,-122.433914,37.749508,2516666.667
15190,2,-122.43391,37.736816,1753333.333
15195,2,-122.43388,37.717297,1023333.333
15196,2,-122.43388,37.730324,1085333.333
15205,3,-122.43386,37.745674,2388000.333
15210,4,-122.43382,37.748695,2625000
15219,3,-122.43377,37.7276,1295000
15245,3,-122.43368,37.736603,1588333.333
15250,3,-122.43368,37.74704,2273000
15259,4,-122.43364,37.758186,3938270.667
15271,4,-122.43357,37.756157,3219333.333
15274,3,-122.43356,37.744064,2698667
15300,3,-122.433464,37.744793,2411667
15303,3,-122.43346,37.744743,2411667
15312,3,-122.43344,37.72963,1260000
15326,3,-122.43339,37.716515,1170000
15342,3,-122.43336,37.71657,1170000
15346,3,-122.43336,37.788975,2993333.333
15351,2,-122.43334,37.75616,2058666.667
15362,4,-122.433304,37.742294,3515000
15364,2,-122.43329,37.725292,1253333.333
15365,4,-122.43329,37.725292,1313333.333
15372,4,-122.43326,37.748928,2625000
15383,4,-122.43323,37.72894,1576666.667
15395,3,-122.43319,37.800728,3366666.667
15397,3,-122.43318,37.730877,1451666.667
15407,5,-122.43315,37.78802,4850000
15434,3,-122.433044,37.711254,1115333.333
15469,4,-122.43292,37.7578,3938270.667
15488,2,-122.43287,37.757,1906666.667
15505,3,-122.43283,37.744915,2411667
15507,2,-122.43282,37.735016,1456666.667
15530,2,-122.43276,37.760765,2380170
15538,2,-122.43273,37.75058,2150000
15549,4,-122.43268,37.787605,3849333.333
15565,3,-122.432655,37.799763,3366666.667
15586,3,-122.4326,37.762634,2495000
15593,3,-122.432556,37.742535,2900000
15595,5,-122.43255,37.724827,1650000
15598,3,-122.43255,37.75856,2983333.333
15606,3,-122.4325,37.75059,2110000
15609,2,-122.432495,37.743343,1651296
15612,2,-122.432495,37.757446,1906666.667
15624,2,-122.43242,37.762657,2120170
15646,3,-122.432304,37.730965,1451666.667
15658,4,-122.43225,37.735996,2336863.333
15667,2,-122.43221,37.763535,2120170
15675,3,-122.432205,37.76345,2495000
15685,4,-122.43218,37.734577,2336863.333
15694,3,-122.43215,37.72105,960000
15699,4,-122.432144,37.754227,3552666.667
15702,5,-122.43214,37.7738,3625000
15710,4,-122.4321,37.740185,4073333.333
15723,2,-122.432045,37.72695,1035000
15732,3,-122.432,37.80088,3366666.667
15756,4,-122.43188,37.79586,4835666.667
15768,3,-122.43183,37.741806,2900000
15780,3,-122.4318,37.74258,2900000
15787,4,-122.43178,37.744217,3443333.333
15791,4,-122.431755,37.770267,2670000
15810,4,-122.43168,37.72597,1313333.333
15817,4,-122.431656,37.794846,5210000
15836,4,-122.4316,37.763363,3803333.333
15837,2,-122.431595,37.734707,1456666.667
15847,5,-122.43159,37.78822,4850000
15868,4,-122.43148,37.74737,4616666.667
15877,3,-122.431465,37.744995,2462000
15881,1,-122.43146,37.71885,858666.6667
15889,1,-122.43143,37.745,1553333.333
15895,2,-122.4314,37.718822,1090000
15901,3,-122.43138,37.722046,960000
15922,3,-122.4313,37.756283,3250000
15923,3,-122.43128,37.745293,2462000
15924,3,-122.43128,37.745293,2462000
15945,4,-122.43124,37.74489,3833333.333
15955,2,-122.431206,37.723717,1133333.333
15957,3,-122.431206,37.735813,1875000
15971,3,-122.431175,37.736443,1875000
15988,6,-122.43113,37.792248,4400000
15992,4,-122.43111,37.73311,1903530
16002,3,-122.431076,37.74311,2516666.667
16010,2,-122.43105,37.75872,2216666.667
16013,3,-122.43105,37.76112,2403333.333
16032,4,-122.430954,37.765186,2603333.333
16046,3,-122.43089,37.77437,2308333.333
16076,3,-122.43082,37.746674,2718666.667
16080,2,-122.43082,37.753094,1783333.333
16092,5,-122.43076,37.74073,6375000
16100,2,-122.43073,37.745857,1892962.667
16101,4,-122.43073,37.747482,4616666.667
16109,2,-122.430664,37.711723,1010666.667
16128,2,-122.43061,37.73591,1456666.667
16132,1,-122.43058,37.747482,1651666.667
16137,3,-122.43055,37.741848,2003333.333
16138,3,-122.43055,37.74508,2435333.333
16158,3,-122.43047,37.749912,2110000
16159,2,-122.430466,37.72183,1123333.333
16163,3,-122.43045,37.73329,1768333.333
16181,3,-122.43038,37.708782,1246666.667
16182,2,-122.43038,37.799656,2750000
16185,4,-122.43037,37.759064,4504937.333
16186,2,-122.43036,37.759003,2216666.667
16208,3,-122.4303,37.758327,3700000
16222,3,-122.43026,37.787945,2914500
16224,3,-122.43025,37.741867,1803333.333
16243,2,-122.43019,37.72506,994333.3333
16246,3,-122.43017,37.724594,1078666.667
16264,3,-122.43011,37.725166,1078666.667
16273,4,-122.43008,37.710773,1258333.333
16280,4,-122.43005,37.755817,2450000
16284,3,-122.43004,37.709198,1246666.667
16310,5,-122.42994,37.74752,4565000
16312,3,-122.42994,37.75797,3700000
16323,5,-122.42992,37.724007,1650000
16354,4,-122.42981,37.718384,1495000
16369,4,-122.42978,37.739883,3621666.667
16379,3,-122.42973,37.718025,1132666.667
16405,3,-122.42964,37.781776,1920333.333
16436,3,-122.42955,37.742714,1803333.333
16447,4,-122.42952,37.73152,1726666.667
16449,4,-122.42952,37.74674,3750000
16455,3,-122.42948,37.712215,990000
16467,4,-122.42945,37.72177,1460000
16470,4,-122.42944,37.72001,1495000
16488,4,-122.42941,37.72424,1153333.333
16501,3,-122.42938,37.726162,1118666.667
16503,3,-122.42938,37.73679,1740000
16508,3,-122.429375,37.748707,2210000
16512,5,-122.42937,37.739647,6826666.667
16530,3,-122.42933,37.748158,2145666.667
16532,4,-122.42931,37.70854,1258333.333
16536,3,-122.42929,37.7106,1110000
16539,3,-122.42929,37.75802,3700000
16544,2,-122.42927,37.709045,1010666.667
16548,2,-122.42925,37.74355,1620000
16557,2,-122.42924,37.74716,1924629.333
16573,3,-122.4292,37.770046,2828333.333
16574,2,-122.42919,37.711384,1010666.667
16592,3,-122.429146,37.710537,1110000
16610,5,-122.42906,37.757275,4221666.667
16625,2,-122.42902,37.7508,2016666.667
16627,3,-122.42902,37.75642,3466666.667
16631,3,-122.429016,37.740273,2020000
16636,3,-122.42899,37.725212,1118666.667
16637,4,-122.42899,37.8027,5124758.333
16664,2,-122.42888,37.721844,988333.3333
16677,3,-122.42884,37.729992,1340000
16681,4,-122.42883,37.75459,2450000
16689,5,-122.42882,37.7975,6950000
16703,2,-122.42878,37.716824,1081000
16716,4,-122.42874,37.734596,1558333.333
16735,4,-122.42867,37.734222,1276666.667
16745,3,-122.42865,37.717007,1132666.667
16746,3,-122.42864,37.71703,1132666.667
16781,3,-122.4285,37.71025,1110000
16783,2,-122.42849,37.71956,1067333.333
16794,3,-122.428474,37.73671,2081666.667
16810,3,-122.42839,37.709248,1245000
16827,4,-122.42833,37.747627,3750000
16856,3,-122.42813,37.7748,2308333.333
16866,5,-122.4281,37.73759,6826666.667
16870,3,-122.428085,37.729298,1340000
16882,2,-122.42804,37.71723,1081000
16884,4,-122.42804,37.754875,2450000
16888,4,-122.428024,37.74522,3919216.667
16906,4,-122.42794,37.733524,1276666.667
16911,2,-122.42791,37.717987,1023333.333
16917,4,-122.42787,37.720947,1460000
16923,3,-122.42786,37.775295,2308333.333
16945,4,-122.427795,37.742832,3426790
16951,2,-122.42778,37.7254,857666.6667
16978,2,-122.42771,37.736317,1455000
16981,4,-122.42771,37.80286,5516666.667
16985,3,-122.427704,37.7401,2391666.667
16996,1,-122.42766,37.739365,1061710
17015,3,-122.427605,37.749275,2145666.667
17016,4,-122.4276,37.73494,1558333.333
17038,3,-122.4275,37.724358,941000
17049,3,-122.42746,37.72542,941000
17065,2,-122.42739,37.717228,1023333.333
17066,4,-122.42739,37.717228,1495000
17068,2,-122.42739,37.763767,2050187
17080,3,-122.427315,37.72535,941000
17093,3,-122.42729,37.7503,2115666.667
17113,3,-122.42715,37.737587,2000000
17127,2,-122.42707,37.73008,1076666.667
17143,3,-122.426956,37.723064,1083666.667
17162,1,-122.426895,37.774,1316666.667
17178,4,-122.42682,37.729362,1466666.667
17194,2,-122.42679,37.74501,1765000
17202,3,-122.42678,37.800034,3366666.667
17205,3,-122.426765,37.73693,2000000
17217,2,-122.42672,37.740723,1843333.333
17235,2,-122.42667,37.7208,963333.3333
17269,2,-122.426544,37.724983,857666.6667
17279,2,-122.42651,37.72862,1076666.667
17307,6,-122.42637,37.795353,4400000
17322,2,-122.42629,37.739746,1855000
17327,3,-122.42627,37.72274,1189666.667
17331,2,-122.42622,37.723167,984333.3333
17334,4,-122.42622,37.749363,3050000
17362,2,-122.42609,37.734478,1248333.333
17372,2,-122.426025,37.724735,1001666.667
17388,3,-122.425964,37.732662,1396760
17393,3,-122.42595,37.734375,1388333.333
17395,3,-122.42595,37.73439,1388333.333
17397,4,-122.42594,37.767067,2333333.333
17399,3,-122.42593,37.72785,1461666.667
17421,2,-122.42578,37.74179,1843333.333
17424,3,-122.42577,37.750183,2115666.667
17428,3,-122.425735,37.735344,1388333.333
17429,4,-122.425735,37.74147,2744240
17434,3,-122.4257,37.71086,1136666.667
17437,3,-122.42569,37.77748,1941666.667
17440,3,-122.425674,37.7903,2914500
17452,2,-122.42561,37.73955,1784000
17461,3,-122.42556,37.721096,1189666.667
17485,3,-122.42544,37.729424,1390000
17508,2,-122.425285,37.72586,925000
17520,2,-122.42522,37.732716,1295000
17525,5,-122.4252,37.773724,3583333.333
17539,2,-122.4251,37.738564,1569000
17540,3,-122.4251,37.751972,2083333.333
17543,2,-122.42508,37.738605,1569000
17545,2,-122.42507,37.750164,2066666.667
17590,2,-122.424835,37.72945,835000
17592,4,-122.42482,37.723583,1550666.667
17596,2,-122.4248,37.747204,1998333.333
17598,4,-122.4248,37.74723,3350000
17606,4,-122.424736,37.772827,2453333.333
17608,3,-122.42472,37.748158,1855000
17609,2,-122.424706,37.72371,984333.3333
17625,3,-122.42453,37.747856,1855000
17638,2,-122.424446,37.733536,1295000
17657,3,-122.424355,37.73213,1635093.333
17660,2,-122.42433,37.73093,858333.3333
17662,3,-122.42431,37.73505,1379000
17665,2,-122.424255,37.725773,925000
17669,3,-122.42422,37.74114,2000000
17706,2,-122.42393,37.73903,1569000
17724,3,-122.42384,37.723793,1151000
17725,3,-122.42384,37.724964,1151000
17732,3,-122.4238,37.72578,1226000
17734,3,-122.42378,37.726418,1226000
17743,4,-122.42375,37.735287,2015000
17745,2,-122.42374,37.727894,1067000
17763,2,-122.42354,37.729538,972000
17774,2,-122.42343,37.728783,972000
17780,4,-122.4234,37.743088,2157573.333
17798,3,-122.42326,37.75546,3003333.333
17805,2,-122.42314,37.73295,1437333.333
17824,4,-122.42301,37.726997,1691000
17841,2,-122.422905,37.72925,972000
17848,3,-122.42288,37.735226,1691666.667
17852,3,-122.422844,37.73662,1611666.667
17855,2,-122.42282,37.734337,1437333.333
17892,4,-122.42253,37.74892,3350000
17907,4,-122.42247,37.73397,1815000
17916,3,-122.422424,37.728035,1228666.667
17929,3,-122.422325,37.733616,1926000
17943,2,-122.42222,37.802277,2725000
17947,3,-122.42217,37.734898,1691666.667
17956,3,-122.422134,37.73498,1691666.667
17960,4,-122.422104,37.724808,1691000
17981,2,-122.422,37.72722,1211666.667
17991,3,-122.42193,37.736576,1611666.667
17999,3,-122.42186,37.72818,1228666.667
18002,2,-122.42186,37.753635,2168333.333
18017,4,-122.421745,37.726574,1691000
18018,3,-122.421745,37.726616,1298666.667
18019,2,-122.421745,37.73058,991666.6667
18036,5,-122.421585,37.80555,5365000
18037,3,-122.42158,37.735844,1537333.333
18038,4,-122.42158,37.740032,1904333.333
18047,3,-122.421524,37.7293,1228666.667
18048,4,-122.421524,37.7293,1513666.667
18059,3,-122.42141,37.710224,858333.3333
18070,2,-122.42131,37.73991,1587000
18089,2,-122.42116,37.72932,1035366.333
18102,1,-122.42108,37.735107,1006710
18103,2,-122.421074,37.727592,1241666.667
18121,2,-122.42097,37.730713,991666.6667
18124,3,-122.42095,37.724697,1283333.333
18139,3,-122.420654,37.709152,858333.3333
18176,2,-122.42034,37.72846,1160366.333
18190,2,-122.42018,37.730946,991666.6667
18196,2,-122.42007,37.735058,1296666.667
18201,2,-122.419945,37.74164,1588333.333
18210,3,-122.41989,37.73576,1467333.333
18226,3,-122.41978,37.740746,1583333.333
18249,4,-122.41963,37.734646,1936666.667
18260,3,-122.419556,37.79531,3619958.333
18299,4,-122.419266,37.74329,2816666.667
18304,3,-122.419205,37.735012,1540000
18320,2,-122.41914,37.74063,1658333.333
18345,3,-122.41896,37.744892,1685333.333
18351,3,-122.41893,37.802418,4081625
18363,3,-122.41886,37.736996,1693333.333
18381,3,-122.418755,37.740147,1883333.333
18393,5,-122.41873,37.73484,1765000
18395,3,-122.41873,37.79768,3619958.333
18398,2,-122.41872,37.73787,1575000
18401,4,-122.41871,37.80307,4572333.333
18403,4,-122.4187,37.73787,2191666.667
18414,3,-122.41865,37.74032,1883333.333
18415,3,-122.41863,37.724358,1191666.667
18423,2,-122.4186,37.740383,1658333.333
18427,3,-122.41857,37.740456,1883333.333
18442,3,-122.41848,37.734966,1540000
18445,3,-122.41846,37.73111,1161666.667
18467,4,-122.41835,37.804146,4572333.333
18471,3,-122.41831,37.726185,1094666.667
18485,3,-122.41824,37.740887,1608333.333
18486,3,-122.41824,37.741932,1866666.667
18487,3,-122.41824,37.74417,1685333.333
18492,2,-122.4182,37.733864,1071000
18494,4,-122.41819,37.740963,3066666.667
18514,4,-122.41805,37.802597,4572333.333
18515,3,-122.418045,37.734955,1540000
18532,2,-122.41799,37.740227,1641666.667
18552,4,-122.41792,37.74137,3066666.667
18578,2,-122.4178,37.743725,1451666.667
18579,3,-122.41779,37.726578,1074333.333
18589,2,-122.417755,37.7438,1451666.667
18594,4,-122.41774,37.74279,2816666.667
18602,3,-122.417694,37.728916,1161666.667
18619,2,-122.41765,37.740433,1406666.667
18631,3,-122.41757,37.733883,1570000
18633,3,-122.41757,37.74409,1985333.333
18636,4,-122.417564,37.74522,3788000
18637,3,-122.41755,37.730286,1161666.667
18670,2,-122.41739,37.804195,2225000
18672,4,-122.417366,37.726555,1240166.667
18707,5,-122.41712,37.737057,1765000
18723,2,-122.41704,37.740223,1406666.667
18741,3,-122.41695,37.74394,2117000
18744,3,-122.41691,37.73404,1070000
18762,2,-122.41679,37.744183,1412666.667
18765,5,-122.41678,37.724174,1446666.667
18771,3,-122.41675,37.735783,1350000
18773,4,-122.41674,37.74728,2938333.333
18786,2,-122.41664,37.709877,710666.6667
18790,3,-122.41658,37.744526,2117000
18809,2,-122.416466,37.746487,1626666.667
18814,3,-122.41645,37.73993,1566666.667
18824,2,-122.41638,37.744812,1412666.667
18830,2,-122.41637,37.741028,1354666.667
18861,4,-122.41621,37.73442,1996666.667
18877,3,-122.41612,37.73486,1036666.667
18884,2,-122.416084,37.735905,1195000
18885,3,-122.41607,37.723454,1369000
18892,2,-122.416016,37.796196,2225000
18919,3,-122.41592,37.737724,1921666.667
18942,5,-122.41581,37.72904,1446666.667
18944,3,-122.4158,37.72607,1257666.667
18957,4,-122.41571,37.744926,3171333.333
18960,4,-122.4157,37.74498,3171333.333
18967,2,-122.415665,37.730305,982333.3333
18978,2,-122.4156,37.712795,810666.6667
18991,2,-122.41555,37.730076,982333.3333
18995,3,-122.4155,37.750813,1916333.333
18998,3,-122.41547,37.735687,1520000
19006,3,-122.41541,37.736298,1920000
19007,4,-122.415405,37.727077,1240166.667
19019,3,-122.415375,37.7133,913333.3333
19025,4,-122.415344,37.73706,2105000
19029,2,-122.41533,37.737385,1261916.667
19030,2,-122.41532,37.747402,1626666.667
19032,4,-122.41531,37.737488,2191666.667
19035,3,-122.415306,37.797386,3843336
19039,3,-122.41528,37.726208,1438000
19043,3,-122.41528,37.737724,1921666.667
19051,3,-122.41525,37.71469,947666.6667
19057,2,-122.41523,37.73832,1410000
19070,2,-122.41519,37.740208,1471333.333
19079,3,-122.415115,37.74111,1816666.667
19080,2,-122.415115,37.74111,1594666.667
19096,3,-122.41507,37.751488,2204666.667
19100,3,-122.41506,37.741776,1753333.333
19124,2,-122.41494,37.714603,810666.6667
19137,6,-122.41489,37.747852,1771666.667
19141,2,-122.41487,37.724926,1178333.333
19151,2,-122.41484,37.73573,1195000
19178,3,-122.4147,37.71252,913333.3333
19180,1,-122.4147,37.737263,1021710
19190,3,-122.41466,37.737816,1791666.667
19196,4,-122.41463,37.70898,781933.3333
19199,3,-122.41462,37.72782,1438000
19216,3,-122.41455,37.79785,3843336
19223,3,-122.41449,37.756702,2571666.667
19230,3,-122.41447,37.71304,846666.6667
19233,3,-122.41446,37.74129,1766666.667
19235,3,-122.41446,37.74131,1766666.667
19236,4,-122.41446,37.74729,2321666.667
19238,5,-122.41445,37.708565,1072666.667
19244,2,-122.41443,37.741848,1574666.667
19246,3,-122.41442,37.731037,1139766.667
19260,3,-122.41436,37.734283,1162333.333
19273,2,-122.414246,37.735615,1113583.333
19281,4,-122.41422,37.74552,3171333.333
19288,3,-122.41421,37.795647,3843336
19324,3,-122.41409,37.711384,846666.6667
19351,2,-122.413956,37.739838,1497500
19369,4,-122.41385,37.7113,826666.6667
19374,3,-122.41383,37.74132,1766666.667
19379,4,-122.4138,37.72849,1364000
19390,3,-122.413734,37.734142,1462333.333
19391,2,-122.413734,37.73419,1211666.667
19402,2,-122.41367,37.714806,810666.6667
19404,3,-122.41364,37.714874,881000
19419,5,-122.413605,37.730892,1496666.667
19435,3,-122.41351,37.713013,840000
19436,3,-122.41351,37.713013,840000
19442,2,-122.4135,37.736755,991916.6667
19452,3,-122.41348,37.736977,1740000
19459,2,-122.413445,37.751835,1308333.333
19460,3,-122.41344,37.737576,1740000
19487,2,-122.41334,37.75628,1601666.667
19517,3,-122.41325,37.74083,1391666.667
19529,4,-122.413216,37.71045,826666.6667
19557,3,-122.412994,37.735447,1409000
19573,3,-122.41285,37.731518,1022500
19586,4,-122.41276,37.79904,3652333.333
19606,3,-122.412674,37.740456,1491666.667
19608,3,-122.41266,37.739174,1658333.333
19609,3,-122.41265,37.740738,1391666.667
19612,2,-122.41263,37.74084,1504166.667
19613,4,-122.41262,37.712486,906666.6667
19616,1,-122.41259,37.71251,585000
19627,4,-122.412445,37.752445,2323333.333
19636,2,-122.412384,37.74508,1511667
19639,3,-122.41237,37.745068,1632000
19669,3,-122.4122,37.731697,1022500
19688,4,-122.41211,37.71127,938333.3333
19691,3,-122.412094,37.728085,1478333.333
19701,4,-122.41207,37.73874,2413466.667
19703,3,-122.41207,37.73889,1558333.333
19713,3,-122.41203,37.744232,1938666.667
19717,3,-122.41202,37.740707,1491666.667
19721,2,-122.41201,37.74095,1504166.667
19723,4,-122.412,37.739494,2081333.333
19730,3,-122.41196,37.79978,4215000
19755,4,-122.41174,37.73115,1224000
19765,3,-122.411674,37.736244,1475000
19771,2,-122.41166,37.73657,1333333.333
19783,3,-122.41158,37.731873,1022500
19785,2,-122.41158,37.737408,1333333.333
19792,2,-122.41157,37.746555,1511667
19807,1,-122.4115,37.73834,1021710
19809,3,-122.41148,37.745655,2031666.667
19823,2,-122.41142,37.739033,1350000
19833,2,-122.41139,37.754276,1441666.667
19865,3,-122.41125,37.74109,1491666.667
19870,4,-122.4112,37.73016,1224000
19877,3,-122.41116,37.7548,2130000
19885,3,-122.41109,37.721935,1116666.667
19901,3,-122.41101,37.749477,1856666.667
19914,3,-122.41095,37.737343,1426666.667
19919,4,-122.41093,37.760162,3337333.333
19923,3,-122.41092,37.74429,1938666.667
19953,3,-122.410706,37.739796,1551000
19964,2,-122.41064,37.74917,1320000
19968,4,-122.4106,37.7466,1866666.667
19970,3,-122.4106,37.755924,2130000
19974,5,-122.41059,37.75814,3233000
19976,2,-122.41058,37.758057,1630000
19980,2,-122.41053,37.74585,1511667
20012,4,-122.41044,37.740475,1686333.333
20030,3,-122.41038,37.730984,995833.3333
20035,3,-122.41036,37.751125,1965000
20045,2,-122.41032,37.7375,1425000
20049,4,-122.41031,37.73754,2160466.667
20056,3,-122.4103,37.755264,2130000
20061,3,-122.410286,37.73794,1426666.667
20065,4,-122.41028,37.755047,2323333.333
20069,2,-122.410255,37.719975,946633.3333
20081,2,-122.41022,37.738693,1316666.667
20099,4,-122.410164,37.719296,1171666.667
20110,5,-122.41013,37.753387,2536666.667
20116,4,-122.410065,37.739758,1686333.333
20160,3,-122.40978,37.72069,1116666.667
20170,3,-122.40973,37.7373,1426666.667
20182,3,-122.40963,37.748108,1610000
20204,3,-122.40956,37.740505,1621666.667
20208,3,-122.40954,37.739304,1301000
20209,3,-122.40954,37.74096,1538333.333
20221,2,-122.40947,37.715397,726666.6667
20228,3,-122.40945,37.74181,1346666.667
20235,2,-122.40941,37.742367,1419855.667
20277,3,-122.40923,37.710804,899333.3333
20283,2,-122.40921,37.730633,1035666.667
20306,3,-122.40906,37.716034,875000
20310,2,-122.409004,37.76035,1630000
20328,3,-122.40895,37.73902,1384333.333
20338,3,-122.408905,37.724606,1231666.667
20347,3,-122.40883,37.741768,1346666.667
20363,2,-122.40877,37.726868,1196333.333
20381,3,-122.40865,37.744102,1517000
20401,5,-122.40847,37.712494,1111000
20407,3,-122.40843,37.7136,1034333.333
20437,2,-122.40827,37.74354,1253189
20444,3,-122.40826,37.74453,1573666.667
20458,2,-122.40822,37.759293,1630000
20465,3,-122.40818,37.72285,1231666.667
20469,3,-122.40817,37.74365,1567000
20477,5,-122.40816,37.74225,1836666.667
20483,3,-122.40814,37.74367,1567000
20485,4,-122.40814,37.752453,2323333.333
20511,4,-122.40805,37.74447,2015000
20521,3,-122.408005,37.75088,2006666.667
20523,3,-122.408,37.745956,1945185
20538,3,-122.40793,37.75006,2006666.667
20561,3,-122.40779,37.72453,1231666.667
20563,2,-122.407776,37.714928,726666.6667
20564,2,-122.40776,37.727085,1196333.333
20577,3,-122.4077,37.74461,1573666.667
20583,5,-122.407684,37.75692,3233000
20588,6,-122.40767,37.75692,1771666.667
20591,3,-122.40765,37.791264,3271669.333
20613,4,-122.40755,37.802563,3986666.667
20643,2,-122.40734,37.71556,680000
20644,3,-122.40734,37.715572,887333.3333
20650,2,-122.40731,37.728,1196333.333
20656,5,-122.40728,37.760643,3233000
20657,4,-122.40727,37.722725,1227322
20677,3,-122.40719,37.71079,913333.3333
20683,3,-122.40711,37.729385,1228333.333
20719,3,-122.406906,37.71694,875000
20737,5,-122.40683,37.714676,1111000
20752,2,-122.4067,37.71911,833300
20767,3,-122.406586,37.71431,1121666.667
20777,2,-122.40655,37.747288,1284333.333
20798,4,-122.40643,37.74722,1848333.333
20816,3,-122.406334,37.73284,1228333.333
20817,4,-122.406334,37.804585,3986666.667
20835,2,-122.40617,37.716755,853333.3333
20836,1,-122.40614,37.717506,642666.6667
20837,3,-122.40613,37.713722,1121666.667
20849,2,-122.40605,37.744595,1345855.667
20900,2,-122.40581,37.709507,876666.6667
20903,2,-122.4058,37.719093,958300
20907,3,-122.40579,37.74508,1235000
20910,3,-122.40578,37.70953,913333.3333
20920,3,-122.405716,37.71355,1121666.667
20940,3,-122.405495,37.74524,1235000
20962,4,-122.40535,37.74655,1848333.333
20964,3,-122.40533,37.74591,1235000
20974,2,-122.4053,37.72906,1129000
21002,4,-122.405136,37.800396,3986666.667
21007,3,-122.40506,37.760468,3023333.333
21012,3,-122.40504,37.714863,1008333.333
21013,3,-122.40502,37.74825,1378333.333
21018,2,-122.40499,37.71328,803333.3333
21026,5,-122.40495,37.72557,1229629.333
21054,2,-122.404755,37.7573,1599995
21058,2,-122.40474,37.75709,1311661.667
21059,3,-122.40473,37.719864,1095000
21089,5,-122.40446,37.73308,1069629.333
21104,2,-122.40439,37.724255,975666.6667
21108,3,-122.40436,37.723457,1128333.333
21115,1,-122.40431,37.718338,642666.6667
21126,4,-122.40421,37.761616,3980962.667
21132,3,-122.404175,37.713722,1106666.667
21144,2,-122.404106,37.760624,1636333.333
21146,2,-122.40407,37.716106,875000
21179,2,-122.40384,37.712833,976666.6667
21183,2,-122.403824,37.73439,1000000
21186,3,-122.4038,37.72027,1095000
21191,3,-122.40377,37.722275,1096666.667
