old_index,sf,longitude,latitude,mean_hood_ppsf
11520,2430.815208,-122.44535,37.792004,2050.066709
11521,1654,-122.44534,37.734386,690.2458686
11522,1654,-122.44534,37.734386,690.2458686
11523,1150,-122.44534,37.734486,917.3913043
11524,5383,-122.44534,37.794888,885.5037464
11525,2668,-122.445335,37.795425,1901.549225
11526,1250,-122.44533,37.71848,651.6
11527,1160,-122.44533,37.7338,885.0574713
11528,1250,-122.44532,37.798717,950.6666667
11529,2220,-122.44532,37.798717,805.5555556
11530,3122,-122.44532,37.803726,1115.737775
11531,1052.683672,-122.44531,37.732338,578.0463934
11533,940,-122.445305,37.73161,821.6312057
11534,2776,-122.445305,37.76412,861.5513929
11535,3906,-122.445305,37.80536,1251.066735
11536,1415.339879,-122.44529,37.76612,1287.558812
11537,1210,-122.44528,37.719826,556.6391185
11538,1641,-122.44528,37.719826,503.938249
11539,1380,-122.445274,37.76048,1059.178744
11540,3430,-122.445274,37.769875,702.1379981
11542,1415.339879,-122.44525,37.765926,1287.558812
11543,4750,-122.44525,37.76978,838.245614
11545,1450,-122.44524,37.716614,517.0114943
11546,1934,-122.44524,37.76279,793.1747673
11547,1955,-122.44524,37.76279,807.6726343
11549,1025,-122.44523,37.73161,868.6178862
11550,1025,-122.44523,37.73161,868.6178862
11551,1025,-122.44523,37.73161,868.6178862
11553,1902,-122.44523,37.800625,1051.524711
11555,1250,-122.44521,37.718388,651.6
11556,1108,-122.44521,37.7299,662.4548736
11558,1415.339879,-122.44521,37.760483,903.1988373
11559,1415.339879,-122.44521,37.804462,1617.397136
11561,2496,-122.445206,37.74369,632.7457265
11562,2664,-122.445206,37.77809,725.7257257
11563,2168,-122.445206,37.785522,572.5707257
11564,1910,-122.445206,37.78553,585.5148342
11565,2185,-122.4452,37.73235,575.8962624
11566,3000,-122.44519,37.7621,697.2222222
11567,2492,-122.44518,37.785534,878.1433922
11568,1050,-122.445175,37.71388,625.3968254
11569,1415.339879,-122.445175,37.785522,1650.957979
11570,1052.683672,-122.445175,37.797775,1979.068726
11572,4233,-122.445175,37.797775,1354.799354
11573,1415.339879,-122.445175,37.800632,1407.200274
11574,1410,-122.44517,37.722424,388.4160757
11575,1750,-122.44517,37.76286,793.1428571
11578,2330,-122.44516,37.80291,1051.788269
11579,1400,-122.44515,37.71925,643.5714286
11580,2075,-122.44515,37.720737,402.0883534
11581,1824,-122.445145,37.70914,413.0116959
11582,1702,-122.445145,37.70916,424.9902076
11583,1415.339879,-122.445145,37.71835,430.7563685
11584,1420,-122.445145,37.74488,821.1267606
11585,1485,-122.44514,37.761887,997.4074074
11586,2461,-122.44514,37.765354,952.1874577
11587,2461,-122.44514,37.765354,952.1874577
11588,1648,-122.44513,37.708492,339.1990291
11589,2180,-122.44513,37.765373,861.7737003
11590,1415.339879,-122.44513,37.794456,3114.681779
11591,3950,-122.44512,37.79444,1333.291139
11592,1240,-122.445114,37.70908,479.8387097
11593,1996.952897,-122.445114,37.70908,369.6465089
11595,2100,-122.445114,37.70911,376.1111111
11596,1350,-122.445114,37.71575,628.3950617
11597,2440,-122.445114,37.78604,896.8579235
11598,1415.339879,-122.4451,37.78599,1650.957979
11599,6885,-122.4451,37.79022,1241.587993
11600,1052.683672,-122.44508,37.714706,665.9170448
11601,798,-122.44508,37.732338,742.2723475
11602,1529,-122.445076,37.70851,365.5984303
11603,1076,-122.445076,37.709015,447.3358116
11604,2695,-122.445076,37.757244,699.3197279
11605,2695,-122.445076,37.757244,699.3197279
11606,1072,-122.445076,37.769104,1251.554726
11609,1370,-122.44507,37.73161,583.9416058
11610,3800,-122.44507,37.78575,780.2631579
11612,2430.815208,-122.44507,37.794117,2687.712876
11613,1750,-122.44506,37.712883,452.3809524
11614,1750,-122.44506,37.712883,452.3809524
11615,1410,-122.44506,37.722553,388.4160757
11616,1000,-122.44506,37.762943,1635
11617,2715,-122.44506,37.764755,830.5709024
11618,1980,-122.44506,37.78572,579.96633
11619,1214,-122.44505,37.715652,484.0472268
11620,1175,-122.44505,37.720688,472.3404255
11621,1250,-122.44505,37.720695,444
11622,888,-122.44505,37.748535,900.9009009
11624,1392,-122.445045,37.785706,1678.639847
11625,981,-122.44504,37.70896,519.8776758
11626,1470,-122.44504,37.715805,612.244898
11627,1600,-122.44504,37.715805,517.7083333
11628,1832,-122.44504,37.746178,599.8908297
11630,1415.339879,-122.44502,37.79587,1682.752462
11632,1548,-122.44501,37.70889,443.7984496
11633,3400,-122.445,37.768787,708.3333333
11634,1200,-122.44499,37.708538,453.6111111
11635,1882,-122.44499,37.73161,553.1349628
11636,5179,-122.44499,37.805397,837.5059535
11639,1606,-122.444984,37.7307,420.5064342
11640,1775,-122.444984,37.730713,561.1267606
11641,1415.339879,-122.444984,37.746174,930.400784
11642,2266,-122.444984,37.746174,667.8434834
11643,3180,-122.444984,37.76051,817.6100629
11644,3180,-122.444984,37.76051,817.6100629
11645,1613,-122.44498,37.716732,415.3750775
11646,1250,-122.44498,37.72067,444
11647,1250,-122.44498,37.72989,800
11648,2160,-122.44498,37.77939,823.3024691
11649,2920,-122.44497,37.759003,704.3436073
11650,2075,-122.44497,37.763027,760.9638554
11653,1470,-122.44496,37.715855,563.4920635
11654,1421,-122.44496,37.719086,634.0605208
11655,1832,-122.44496,37.74619,599.8908297
11656,3100,-122.444954,37.768497,758.0645161
11657,1996.952897,-122.444954,37.801975,1278.614702
11658,936,-122.44495,37.761898,1429.843305
11659,3250,-122.44495,37.80191,1213.333333
11660,1996.952897,-122.44495,37.80191,1278.614702
11662,4131,-122.44494,37.795883,1126.038893
11663,4138,-122.44494,37.795883,1124.134042
11664,4035,-122.44494,37.795883,1152.829409
11665,1953,-122.44493,37.744465,675.0298686
11666,1200,-122.44492,37.71002,658.0555556
11667,1200,-122.44492,37.716785,527.9236111
11668,2000,-122.44492,37.71905,359.1666667
11669,2695,-122.444916,37.764717,887.4458874
11670,1052.683672,-122.44491,37.7307,618.4193954
11673,1152,-122.4449,37.708714,432.5810185
11674,1214,-122.4449,37.715755,484.0472268
11676,828,-122.44489,37.721245,771.4975845
11677,1200,-122.444885,37.716816,527.9236111
11678,2200,-122.444885,37.7436,711.3636364
11679,1591,-122.44488,37.708637,351.3513514
11680,1700,-122.44487,37.730713,585.8823529
11681,1350,-122.44487,37.73868,637.7777778
11682,2388,-122.44487,37.76314,935.2317141
11684,1022,-122.44487,37.783653,676.4514025
11685,1380,-122.44486,37.729893,657.9710145
11686,2083,-122.44486,37.729893,603.7766043
11687,1200,-122.444855,37.716843,527.9236111
11688,1008,-122.444855,37.718998,755.2248677
11689,1077,-122.44485,37.71579,589.6007428
11690,1415.339879,-122.44485,37.72828,433.3470301
11691,798,-122.44485,37.732338,770.6766917
11692,1790,-122.44485,37.73812,628.4916201
11693,1052.683672,-122.44485,37.783653,754.8959748
11694,2152,-122.44485,37.783665,626.5489467
11695,2700,-122.44485,37.805412,1180.246914
11697,2130,-122.44484,37.75784,672.9264476
11698,2990,-122.44484,37.75784,686.06466
11700,5682,-122.44483,37.797806,1266.279479
11701,1708,-122.44482,37.73456,728.9227166
11702,2792,-122.44482,37.76537,958.0945559
11703,1996.952897,-122.44482,37.796864,1772.846857
11704,2080,-122.44481,37.776985,560.8974359
11706,1040,-122.4448,37.714672,674.0384615
11707,1425,-122.4448,37.78366,551.3328655
11708,924,-122.44479,37.708508,649.3506494
11709,1415.339879,-122.44479,37.76777,1407.200274
11710,3962,-122.44479,37.7959,1259.88558
11711,1415.339879,-122.444786,37.729893,564.999742
11712,2200,-122.444786,37.7649,891.6666667
11713,1996.952897,-122.444786,37.765587,1107.687619
11714,2534,-122.44478,37.7443,623.2570376
11715,1676,-122.44478,37.74621,655.7279236
11716,2201,-122.44478,37.80104,1124.488869
11717,1092,-122.44477,37.72828,706.6541514
11718,1038,-122.44477,37.73234,586.2235067
11719,1415.339879,-122.44476,37.764053,1101.031177
11720,1415.339879,-122.444756,37.71796,492.6967321
11721,1360,-122.44475,37.76191,1089.080882
11722,1010,-122.44475,37.78559,1219.141914
11723,4892,-122.44475,37.794952,1168.574543
11724,1361,-122.44474,37.71892,671.3690914
11726,1716,-122.44473,37.800804,1163.558664
11727,1000,-122.44472,37.75863,846.6666667
11728,1251,-122.44472,37.75863,895.5502265
11729,3938,-122.44471,37.764725,850.6856272
11730,2837,-122.44471,37.78654,600.634473
11732,1593,-122.4447,37.73936,595.8882611
11733,2975,-122.4447,37.764713,777.5910364
11734,1221,-122.444695,37.73308,728.9107289
11735,2604.937778,-122.444695,37.791176,1897.038274
11736,780,-122.44469,37.72829,982.0512821
11737,1865,-122.44469,37.72829,825.7372654
11738,2600,-122.44469,37.781033,745.5128205
11739,1010,-122.44468,37.714767,694.0594059
11740,2780,-122.44467,37.735012,576.7386091
11742,1670,-122.444664,37.733814,730.5387226
11743,2815,-122.444664,37.76511,966.8442866
11744,880,-122.44465,37.71979,727.6515152
11745,1479,-122.44465,37.79874,1517.917512
11746,2222,-122.44465,37.79874,804.830483
11747,1534,-122.44464,37.716137,475.8800522
11748,2020,-122.44464,37.74423,652.640264
11749,1052.683672,-122.44463,37.76339,1553.173136
11750,1906,-122.44463,37.76339,1005.596362
11753,5142,-122.44463,37.791183,694.185142
11754,4275,-122.44463,37.791183,1158.050682
11755,2426,-122.444626,37.743507,622.148942
11756,3975,-122.444626,37.786552,844.4444444
11757,1400,-122.44462,37.711533,447.6190476
11758,1315,-122.44461,37.73234,600.7604563
11759,2807,-122.4446,37.790295,1501.603135
11760,3578,-122.4446,37.790295,1220.421092
11761,1415.339879,-122.444595,37.761185,1013.890742
11762,1737,-122.444595,37.76137,681.2511994
11763,1737,-122.444595,37.76137,681.2511994
11764,1415.339879,-122.444595,37.76137,1013.890742
11765,1501,-122.44459,37.729893,532.7559405
11767,3600,-122.44459,37.796894,1228.694444
11768,1025,-122.44458,37.714283,701.1382114
11769,2978,-122.44458,37.7647,776.8077009
11770,3370,-122.44458,37.764713,1036.597428
11771,1052.683672,-122.44457,37.76115,1066.909617
11772,2020,-122.44456,37.744186,652.640264
11773,1229,-122.44455,37.785614,673.4472471
11774,1941,-122.44455,37.785614,576.1634896
11775,1415.339879,-122.44454,37.73455,827.186471
11776,1850,-122.44454,37.76363,1036.036036
11777,1420,-122.444534,37.744186,933.0985915
11778,1465,-122.444534,37.744186,904.4368601
11779,1415.339879,-122.444534,37.766335,1287.558812
11780,1824,-122.44453,37.763657,1050.804094
11781,4308,-122.44453,37.791428,1149.17982
11782,716,-122.4445,37.71618,604.283054
11783,1390,-122.4445,37.73308,892.0863309
11784,1454,-122.4445,37.733093,852.8198074
11785,1454,-122.4445,37.733093,852.8198074
11787,1996.952897,-122.4445,37.80168,1278.614702
11788,1550,-122.444496,37.71967,527.0726882
11789,878,-122.444496,37.760944,1023.158694
11791,1760,-122.44449,37.73455,787.8787879
11793,1415.339879,-122.44446,37.761936,945.2264337
11794,1116,-122.44445,37.712482,551.0752688
11795,2120,-122.44445,37.778942,709.1194969
11796,1415.339879,-122.444435,37.733807,840.0809003
11798,1779,-122.44443,37.762756,726.4380738
11799,3384,-122.44443,37.790306,1103.23089
11800,2230,-122.44442,37.794037,2929.745889
11801,1415.339879,-122.44442,37.794037,3114.681779
11802,2200,-122.44441,37.76066,724.2424242
11803,1158,-122.444405,37.708736,470.0633276
11804,2955,-122.444405,37.78562,576.6497462
11805,1716,-122.44439,37.717735,434.7319347
11806,2820,-122.44439,37.74579,624.227896
11807,1979,-122.44439,37.74586,765.3697153
11808,1715,-122.44439,37.7459,531.5840622
11809,1689,-122.44439,37.776062,691.7308072
11810,2162,-122.44438,37.745495,716.7745914
11811,1052.683672,-122.444374,37.71231,520.8908886
11812,1935,-122.444374,37.745518,980.1894918
11813,1345,-122.44437,37.718605,639.7026022
11814,1150,-122.44435,37.719547,535.826087
11815,1800,-122.44435,37.73551,645.3703704
11816,1850,-122.44435,37.764137,1603.603604
11817,5165,-122.44435,37.795002,922.8783479
11818,3892,-122.44434,37.74529,570.4008222
11819,1060,-122.444336,37.712265,517.2955975
11820,1415.339879,-122.444336,37.745174,935.6998645
11821,3030,-122.444336,37.79406,1616.061606
11822,3368,-122.444336,37.796913,1313.331354
11823,2152,-122.44433,37.733208,608.9684015
11824,2152,-122.44433,37.733246,608.9684015
11825,1415.339879,-122.44433,37.733284,877.2922213
11826,1415.339879,-122.44433,37.79049,1701.593637
11827,1764,-122.44432,37.720367,492.7981859
11828,2001,-122.44432,37.73256,670.4980843
11829,1822,-122.44432,37.732624,736.3702891
11830,1820,-122.44432,37.732624,737.1794872
11831,1100,-122.44432,37.734116,903.9393939
11832,1947,-122.44432,37.734116,731.0392056
11833,1372,-122.44432,37.734154,864.1885326
11834,2478,-122.44432,37.7713,680.9254775
11835,1415.339879,-122.44432,37.79597,1906.491418
11836,1415.339879,-122.44432,37.79597,1906.491418
11837,1146,-122.44431,37.71221,478.4758581
11838,2150,-122.44431,37.733166,609.5348837
11839,1510,-122.44431,37.733963,741.0596026
11840,3790,-122.44431,37.790443,1358.83905
11841,2100,-122.444305,37.730816,481.4285714
11842,1037,-122.444305,37.730953,647.3802636
11843,2600,-122.444305,37.80171,920.8333333
11844,1996.952897,-122.4443,37.73017,644.4819015
11845,1593,-122.4443,37.739273,443.1366395
11846,1120,-122.44429,37.72916,779.1666667
11847,1170,-122.44429,37.729324,743.5897436
11849,744.3465347,-122.44429,37.730953,799.8066836
11850,744.3465347,-122.44429,37.730953,799.8066836
11851,1052.683672,-122.44429,37.795975,2306.802507
11852,684,-122.44428,37.728542,979.0448343
11853,1052.683672,-122.44428,37.728584,659.5840249
11854,1150,-122.44428,37.729477,756.5217391
11855,1154,-122.44428,37.729477,753.8994801
11856,2208,-122.44428,37.729504,569.5954106
11857,1884,-122.44428,37.745068,930.6440198
11858,1100,-122.444275,37.715103,606.3636364
11859,1996.952897,-122.444275,37.789433,1633.321783
11860,4178,-122.444244,37.805485,1119.754268
11861,1996.952897,-122.44423,37.786613,1030.737048
11862,1065,-122.44422,37.720303,520.5007825
11863,2004,-122.444214,37.71026,350.6320692
11864,1152,-122.444214,37.711987,403.6458333
11865,1855,-122.444214,37.759842,965.8580413
11866,1996.952897,-122.444214,37.762955,885.5157957
11867,1833,-122.44421,37.739254,614.1116567
11868,1833,-122.44421,37.739254,614.1116567
11869,744.3465347,-122.4442,37.752934,1350.675104
11870,1579,-122.4442,37.75295,791.6402787
11871,2675,-122.4442,37.766,959.5015576
11872,1996.952897,-122.44419,37.764374,1485.596717
11873,875,-122.44418,37.792152,1819.428571
11875,1415.339879,-122.44417,37.73806,608.334445
11876,1052.683672,-122.44416,37.76301,1553.173136
11878,1320,-122.444145,37.715755,424.9747475
11879,1446,-122.444145,37.727116,417.0124481
11880,1030,-122.44414,37.708817,407.7669903
11881,1000,-122.44412,37.71572,635
11882,1110,-122.444084,37.715237,699.0990991
11883,1410,-122.44408,37.717495,521.5130024
11884,2430.815208,-122.44408,37.79408,2996.251344
11885,1415.339879,-122.44407,37.79752,2396.361974
11886,1415.339879,-122.44407,37.79752,2396.361974
11887,1415.339879,-122.44407,37.79752,2396.361974
11890,922,-122.44405,37.732353,772.2342733
11891,922,-122.44405,37.732353,772.2342733
11892,1172,-122.44405,37.733086,815.4152446
11893,1325,-122.44405,37.73381,894.8427673
11894,1000,-122.44405,37.734566,994.3333333
11895,1052.683672,-122.44405,37.79746,2227.639758
11896,1150,-122.44403,37.71654,501.7391304
11897,3308,-122.44403,37.797413,1240.41717
11898,2369,-122.44402,37.764904,817.5038694
11899,3800,-122.44402,37.764904,1096.491228
11900,1385,-122.44401,37.71744,477.4969916
11901,1338,-122.44401,37.75891,802.3168909
11902,1588,-122.444,37.738075,440.3337531
11903,1729,-122.44399,37.761967,917.6788124
11904,1125,-122.44399,37.78761,754.962963
11905,989,-122.443985,37.710327,519.8854061
11908,2242,-122.44398,37.709618,416.7410051
11909,1746,-122.44398,37.746006,522.1458572
11910,2170,-122.44398,37.758938,855.6067588
11911,3197,-122.44398,37.788715,877.1243874
11912,1525,-122.44397,37.71155,503.3879781
11913,2181,-122.44397,37.733826,585.5876509
11914,1996.952897,-122.44397,37.794094,2506.318506
11915,2436,-122.44396,37.709633,409.8248495
11916,1400,-122.443954,37.71868,574.5714286
11918,1865,-122.443954,37.788673,1735.478105
11919,2200,-122.44395,37.791283,1291.666667
11920,2624,-122.44394,37.709644,407.1392276
11921,1300,-122.44394,37.71149,443.0769231
11922,1250,-122.44394,37.711514,430.6666667
11923,1527,-122.443924,37.760025,1207.160009
11924,1444,-122.443924,37.78275,554.2474608
11925,1444,-122.443924,37.78275,554.2474608
11926,1150,-122.44392,37.71663,501.7391304
11927,2560,-122.44392,37.731514,605.46875
11928,1415.339879,-122.44392,37.757256,983.0383173
11929,1415.339879,-122.44392,37.761322,1059.580592
11930,2392,-122.44391,37.71441,400.6410256
11935,2063,-122.4439,37.77164,997.7379221
11936,1358,-122.44389,37.73234,643.1026019
11937,1409,-122.44389,37.733086,949.8462266
11938,1409,-122.44389,37.733086,949.8462266
11939,1475,-122.443886,37.710373,404.0677966
11940,2365,-122.443886,37.77159,713.4601832
11941,1250,-122.44388,37.71734,483.4666667
11943,1350,-122.44387,37.759068,795.1851852
11944,2160,-122.44386,37.724022,574.8455247
11945,1152,-122.44386,37.726746,608.7962963
11946,2040,-122.44386,37.76564,908.6601307
11947,1862,-122.44386,37.76566,995.5245256
11948,1150,-122.443855,37.716675,501.7391304
11949,1584,-122.443855,37.720837,498.9242424
11950,2197,-122.44385,37.70967,353.9675315
11952,1716,-122.44384,37.717293,417.2494172
11954,3936,-122.44384,37.796463,1106.876694
11955,1554,-122.44383,37.76135,965.036465
11956,1554,-122.44383,37.76135,965.036465
11959,3245,-122.44383,37.776142,606.0606061
11960,1147,-122.44382,37.713074,490.264458
11961,1926,-122.44382,37.716705,466.5974386
11962,1052.683672,-122.44382,37.761963,1234.938885
11963,2430.815208,-122.44382,37.79698,1912.801373
11965,1789,-122.443794,37.713024,315.8188932
11966,1355,-122.443794,37.729103,496.9249692
11967,875,-122.443794,37.729908,864.7619048
11969,3575,-122.443794,37.767185,571.3752914
11970,1415.339879,-122.443794,37.796238,1906.491418
11971,1560,-122.44378,37.734554,883.5470085
11972,2790,-122.44378,37.75141,674.9701314
11973,2788,-122.44378,37.75141,675.4543281
11975,1415.339879,-122.44378,37.761967,773.3007098
11976,2430.815208,-122.44378,37.77805,833.0538634
11977,2430.815208,-122.44378,37.77805,833.0538634
11979,1415.339879,-122.44376,37.71809,553.4595222
11980,1415.339879,-122.44376,37.76392,1153.550953
11982,930,-122.443756,37.715435,682.7956989
11983,1125,-122.443756,37.719933,596.7407407
11985,3051,-122.443756,37.765533,942.3139954
11986,3051,-122.443756,37.765533,942.3139954
11987,3200,-122.443756,37.765533,898.4375
11988,1415.339879,-122.443756,37.765533,1482.093946
11989,3051,-122.443756,37.765533,942.3139954
11990,1250,-122.44375,37.71723,483.4666667
11991,1110,-122.44374,37.732357,900
11992,1461,-122.44374,37.759094,734.770705
11993,2303,-122.44373,37.7097,382.5445072
11994,1996.952897,-122.44373,37.71456,408.1495035
11995,1355,-122.44373,37.729103,496.9249692
11997,806,-122.44373,37.733818,1043.837883
11998,2769,-122.443726,37.762676,883.5921512
11999,2249,-122.443726,37.763905,1054.54276
12000,3317,-122.443726,37.770855,581.3486082
12001,968,-122.44372,37.729897,826.446281
12002,968,-122.44372,37.729897,826.446281
12003,1900,-122.44372,37.729897,677.3684211
12004,2000,-122.44372,37.78099,651.6666667
12005,1500,-122.44371,37.761395,915.5333333
12006,1926,-122.4437,37.716797,466.5974386
12007,1052.683672,-122.4437,37.71987,637.7351062
12008,1177,-122.4437,37.751564,907.6748796
12009,1476,-122.443695,37.785713,972.2222222
12010,2791,-122.443695,37.801773,985.3099248
12011,3490,-122.443695,37.80418,687.4403056
12012,827,-122.44369,37.75291,1207.174526
12013,3280,-122.44369,37.78667,965.4471545
12014,4965,-122.44369,37.795643,1151.393085
12016,1540,-122.44368,37.71801,508.6580087
12017,2300,-122.44368,37.804115,1369.565217
12018,1300,-122.44367,37.713615,516.6666667
12019,1630,-122.44367,37.75161,945.807771
12020,1800,-122.44367,37.763897,1004.62963
12021,2415,-122.44367,37.80179,1046.583851
12022,2409,-122.44367,37.80179,1049.190535
12023,936,-122.44366,37.732357,760.6837607
12024,2000,-122.44366,37.780777,651.6666667
12025,2000,-122.44366,37.780777,651.6666667
12026,3035,-122.44366,37.794132,1933.003844
12029,2090,-122.44365,37.803974,1662.679426
12030,1415.339879,-122.44364,37.719826,585.2540054
12031,1684,-122.44364,37.729897,579.5724466
12032,1684,-122.44364,37.729897,579.5724466
12033,1178,-122.44364,37.729908,689.0209394
12034,1775,-122.44364,37.78572,803.7558685
12035,1782,-122.443634,37.734554,832.3980546
12036,1782,-122.443634,37.734554,832.3980546
12037,1177,-122.443634,37.75167,907.6748796
12038,1996.952897,-122.443634,37.79545,2169.972732
12039,1150,-122.44363,37.7243,492.7536232
12040,1405,-122.44363,37.761986,861.2099644
12041,2604.937778,-122.44363,37.794147,2453.673451
12042,1717,-122.44362,37.7167,399.5340711
12043,1900,-122.44362,37.761425,843.8596491
12044,1900,-122.44362,37.761425,843.8596491
12045,1900,-122.44362,37.761425,843.8596491
12048,1471,-122.44361,37.7126,295.7171992
12049,2274,-122.44361,37.738228,574.6115509
12050,1575,-122.44361,37.763287,1006.349206
12052,1262,-122.4436,37.71106,477.5488642
12053,1075,-122.4436,37.73383,686.8217054
12054,1713,-122.443596,37.71578,472.854641
12055,2329,-122.443596,37.778557,869.4718763
12056,2000,-122.443596,37.780502,597.5
12057,2550,-122.443596,37.780582,694.7712418
12058,1996.952897,-122.443596,37.78685,1030.737048
12059,1052.683672,-122.44359,37.71978,762.8122497
12060,2295,-122.44359,37.738987,569.3536674
12061,1645,-122.44359,37.76389,942.2492401
12063,1415.339879,-122.44358,37.758495,1035.087064
12064,3075,-122.44358,37.770134,627.100271
12065,3075,-122.44358,37.770134,627.100271
12066,2210,-122.44357,37.74476,828.8084465
12067,1974,-122.443565,37.769993,1042.722053
12069,1515,-122.44356,37.729908,542.3542354
12070,2754,-122.44356,37.780396,646.3326071
12071,1827,-122.44355,37.73839,616.1284437
12072,1675,-122.44355,37.76265,836.8159204
12073,1100,-122.44355,37.778263,1356.060606
12074,1075,-122.44355,37.77828,1387.596899
12075,1190,-122.44354,37.714695,553.2212885
12076,1250,-122.44354,37.715282,436
12077,640,-122.44354,37.720726,602.0833333
12078,1253,-122.44354,37.72909,537.376962
12079,2100,-122.44354,37.784775,572.2222222
12080,1222,-122.44353,37.717056,494.5444626
12081,3708,-122.44353,37.791336,989.3024092
12082,1464,-122.44352,37.738903,477.6297814
12083,2604.937778,-122.44352,37.794163,2453.673451
12084,1288,-122.44351,37.757954,1031.3147
12085,1262,-122.443504,37.710876,529.054411
12086,1540,-122.443504,37.717865,508.6580087
12087,1540,-122.443504,37.71788,508.6580087
12088,1111,-122.4435,37.712303,490.5490549
12089,1215,-122.4435,37.71475,541.8381344
12090,1625,-122.4435,37.733086,641.8461538
12091,1660,-122.4435,37.733086,628.313253
12093,1059,-122.4435,37.73382,697.198615
12094,3455,-122.4435,37.77522,759.671973
12097,2756,-122.44349,37.76389,933.1156265
12098,2813,-122.44349,37.76389,914.2078445
12099,1525,-122.44349,37.803104,1208.743169
12100,900,-122.44348,37.71587,670.3703704
12101,1350,-122.44348,37.71587,444.4444444
12102,1800,-122.44348,37.71587,600.9259259
12103,1890,-122.44348,37.71587,572.3104056
12104,850,-122.443474,37.70904,754.1176471
12105,816,-122.443474,37.7197,756.127451
12106,1415.339879,-122.443474,37.75793,1248.227859
12107,3500,-122.443474,37.797035,1172.371429
12108,1725,-122.443474,37.803055,1276.328502
12112,1996.952897,-122.44347,37.794617,2297.667281
12113,1415.339879,-122.44346,37.79452,3114.681779
12114,1996.952897,-122.44346,37.79457,2506.318506
12116,1622,-122.44343,37.732346,643.0332922
12117,700,-122.44343,37.7848,733.3333333
12118,720,-122.44343,37.7848,712.962963
12119,1375,-122.44342,37.719128,596.6060606
12120,980,-122.44342,37.719643,819.3877551
12121,1948,-122.44342,37.744793,628.8501027
12122,1100,-122.44341,37.720665,538.1818182
12123,1108,-122.44341,37.73456,847.7737665
12124,1461,-122.443405,37.729908,582.9340634
12126,1360,-122.4434,37.712074,483.0607843
12127,1953,-122.4434,37.744205,866.359447
12128,1953,-122.4434,37.744205,866.359447
12129,2952,-122.4434,37.760277,892.0505872
12130,1944,-122.4434,37.763847,1092.249657
12131,1368,-122.44339,37.75334,671.2962963
12132,3400,-122.44339,37.75334,672.5490196
12133,1190,-122.44338,37.71482,553.2212885
12134,1200,-122.44338,37.715134,506.3888889
12135,1104,-122.443375,37.719162,701.02657
12136,1452,-122.443375,37.719162,564.9678604
12137,1917,-122.443375,37.759438,934.6200661
12138,1419,-122.44337,37.761517,941.954428
12139,3040,-122.44337,37.7877,1008.77193
12140,1802,-122.44335,37.727203,763.2053274
12141,1280,-122.443344,37.72207,464.84375
12142,1415.339879,-122.44333,37.76014,1302.396237
12143,2143,-122.44333,37.76329,998.6000933
12144,2415,-122.44333,37.76378,1044.168392
12145,1052.683672,-122.44332,37.76214,972.1185581
12146,2400,-122.44332,37.795135,2197.916667
12147,1968,-122.44331,37.71687,456.6395664
12148,1012,-122.44331,37.727238,598.6495389
12149,1012,-122.44331,37.727238,598.6495389
12150,1765,-122.44331,37.727238,779.2045326
12151,1816,-122.44331,37.727238,757.3215859
12152,1126,-122.4433,37.73309,738.3066903
12153,1834,-122.4433,37.759476,1031.443112
12154,1325,-122.44329,37.709118,553.9622642
12155,1996.952897,-122.44329,37.709118,474.5563444
12156,1900,-122.44329,37.762608,772.0701754
12157,1712,-122.443275,37.759487,851.8302181
12158,1415.339879,-122.443275,37.759487,1054.045996
12159,1398,-122.443275,37.76509,1345.493562
12160,1700,-122.44327,37.73456,852.9411765
12162,1113,-122.44326,37.733097,746.9302186
12163,1032,-122.44326,37.733826,715.4392765
12164,1179,-122.44326,37.76158,636.9508058
12165,1545,-122.44325,37.73457,935.2750809
12166,1415.339879,-122.44325,37.758884,714.9048424
12167,1970,-122.44325,37.77961,671.7428088
12168,6000,-122.44325,37.792274,1375
12169,968,-122.443245,37.7299,683.1955923
12170,744.3465347,-122.443245,37.785175,689.6429411
12171,3955,-122.443245,37.794186,1291.613991
12172,2300,-122.44324,37.758446,807.2463768
12173,3528,-122.44324,37.78506,954.2705971
12174,3528,-122.44324,37.785076,954.2705971
12175,2604.937778,-122.44324,37.79136,1663.507424
12176,2430.815208,-122.44324,37.79136,1189.587204
12177,2980,-122.44323,37.76328,862.9753915
12178,1052.683672,-122.44323,37.785046,1109.861741
12179,1766,-122.44322,37.719486,461.4949037
12180,1273,-122.443214,37.70914,486.5147944
12181,1895,-122.443214,37.76159,1026.385224
12183,864,-122.44321,37.786743,1842.592593
12184,1415.339879,-122.44321,37.786743,1203.480067
12185,3890,-122.44321,37.790474,1105.826907
12186,1375,-122.4432,37.776592,1541.818182
12187,900,-122.44319,37.732357,970.3703704
12188,2500,-122.44319,37.73493,603.3333333
12189,2434,-122.44319,37.73493,619.6932347
12190,1996.952897,-122.443184,37.795162,2169.972732
12193,1862,-122.44318,37.745335,989.0798425
12194,1996.952897,-122.44318,37.745335,922.2384112
12195,1996.952897,-122.44318,37.745335,922.2384112
12196,1035,-122.44317,37.71353,608.0515298
12197,2381,-122.44317,37.76444,1059.078818
12198,1450,-122.44316,37.71185,453.0777011
12199,1152,-122.44316,37.726753,608.7962963
12200,1642,-122.443146,37.764378,943.9707674
12202,2380,-122.44312,37.758415,780.1120448
12203,1415.339879,-122.44312,37.758415,1035.087064
