,sf,longitude,latitude,mean_hood_ppsf
15505,1782.0,-122.43283000000001,37.744915,1118.5935278713057
15507,762.0,-122.43281999999999,37.735015999999995,1345.1443569553805
15530,1395.0,-122.43276000000002,37.760765,1510.1553166069293
15538,1300.0,-122.43273,37.75058,1660.2564102564104
15549,2693.0,-122.43268,37.787605,1385.4437430375046
15565,2827.0,-122.43265500000001,37.799763,1686.1219195849546
15586,1850.0,-122.4326,37.762634000000006,1212.972972972973
15593,2381.0,-122.432556,37.742535,1166.1766764664706
15595,2884.0,-122.43255,37.724827000000005,547.6190476190476
15598,1754.0,-122.43255,37.758559999999996,1111.744583808438
15606,1760.0,-122.4325,37.75059,1306.8181818181818
15609,1083.652388797364,-122.43249499999999,37.743342999999996,1386.9416818567186
15612,1083.652388797364,-122.43249499999999,37.757446,1445.7280608270992
15624,1083.652388797364,-122.43242,37.762657,1859.6092444703906
15646,2550.0,-122.432304,37.730965000000005,689.5424836601306
15658,2068.4663865546217,-122.43225,37.735996,1069.3252487499028
15667,1175.0,-122.43221000000001,37.763535,1715.0382978723405
15675,1300.0,-122.43220500000001,37.76345,1494.871794871795
15685,2068.4663865546217,-122.43218,37.734577,1005.6710034972257
15694,1515.8214689265537,-122.43215,37.72105,637.718020547118
15699,2920.0,-122.432144,37.754227,1301.3698630136987
15702,3490.0,-122.43213999999999,37.7738,938.3954154727794
15710,3685.0,-122.4321,37.740185,1013.116236996834
15723,1775.0,-122.432045,37.72695,767.1361502347419
15732,2700.0,-122.432,37.80088,1456.79012345679
15756,2068.4663865546217,-122.43188,37.79586,2168.2730882905576
15768,2115.0,-122.43183,37.741806,1379.8266351457842
15780,2355.0,-122.4318,37.74258,1132.342533616419
15787,3327.0,-122.43178,37.744217,1022.0418795711853
15791,2850.0,-122.43175500000001,37.770267,901.7543859649123
15810,2145.0,-122.43168,37.725970000000004,777.000777000777
15817,4005.0,-122.431656,37.794846,1387.8485226799833
15836,2068.4663865546217,-122.4316,37.763363,1145.7846331975747
15837,1083.652388797364,-122.431595,37.734707,1521.0904810191498
15847,4440.0,-122.43158999999999,37.78822,1383.2582582582584
15868,4337.0,-122.43148000000001,37.747370000000004,1183.4332487894858
15877,1500.0,-122.43146499999999,37.744995,1476.4444444444443
15881,1125.0,-122.43146000000002,37.71885,917.037037037037
15889,1010.0,-122.43143,37.745,1488.0818481848185
15895,1275.0,-122.4314,37.718821999999996,924.1830065359477
15901,1239.0,-122.43138,37.722046,762.7118644067797
15922,1295.0,-122.4313,37.756283,1612.870012870013
15923,3000.0,-122.43128,37.745293,1189.0
15924,1515.8214689265537,-122.43128,37.745293,1461.033975350018
15945,2068.4663865546217,-122.43123999999999,37.744890000000005,1385.8898966405645
15955,1083.652388797364,-122.431206,37.723717,990.4775225240976
15957,1515.8214689265537,-122.431206,37.735813,1236.9530570957031
15971,1396.0,-122.431175,37.736443,1343.1232091690545
15988,4820.0,-122.43113000000001,37.792248,1390.0414937759335
15992,2308.0,-122.43111,37.733109999999996,736.5684575389948
16002,1975.0,-122.431076,37.743109999999994,1189.873417721519
16010,1500.0,-122.43105,37.758720000000004,1638.888888888889
16013,1515.8214689265537,-122.43105,37.76112,1389.7854792613055
16032,2068.4663865546217,-122.430954,37.765186,1145.7846331975747
16046,3865.0,-122.43088999999999,37.774370000000005,914.1871496334627
16076,1900.0,-122.43082,37.746674,1824.561403508772
16080,1106.0,-122.43082,37.753094,1702.833031946956
16092,2890.707482993197,-122.43076,37.74073,1578.1603731402995
16100,1068.0,-122.43073000000001,37.745857,1633.5480649188514
16101,3800.0,-122.43073000000001,37.747482,1264.267543859649
16109,1160.0,-122.430664,37.711723,852.5862068965517
16128,1162.0,-122.43061000000002,37.73591,1326.7355134825016
16132,725.2592592592592,-122.43058,37.747482,2133.7197426207745
16137,2550.0,-122.43055,37.741848,1045.751633986928
16138,2187.0,-122.43055,37.74508,1455.5707971345832
16158,1800.0,-122.43047,37.749912,1205.0
16159,1250.0,-122.430466,37.72183,766.6666666666667
16163,1430.0,-122.43045,37.733290000000004,1079.2540792540792
16181,2015.0,-122.43038,37.708782,618.6931348221672
16182,1636.0,-122.43038,37.799656,1589.242053789731
16185,4007.0,-122.43037,37.759064,1083.520505781549
16186,600.0,-122.43036000000001,37.759003,2480.6277777777777
16208,2337.0,-122.4303,37.758327,1718.7277135929253
16222,1950.0,-122.43026,37.787945,1475.8119658119658
16224,1515.8214689265537,-122.43025,37.741867,1244.6496538954098
16243,750.0,-122.43019,37.72506,1235.5555555555554
16246,1325.0,-122.43016999999999,37.724594,708.4276729559748
16264,875.0,-122.43011000000001,37.725165999999994,1128.0
16273,1981.0,-122.43008,37.710772999999996,629.3117953895339
16280,3936.0,-122.43005,37.755817,1103.0657181571817
16284,1533.0,-122.43003999999999,37.709198,762.1222004783648
16310,2334.0,-122.42993999999999,37.74752,1142.5307055127105
16312,2536.0,-122.42993999999999,37.75797,1583.8590956887485
16323,1675.0,-122.42992,37.724007,684.5771144278607
16354,1446.0,-122.42981,37.718384,727.293683725219
16369,2068.4663865546217,-122.42978000000001,37.739883,1410.868144777691
16379,1182.0,-122.42973,37.718025,1074.4500846023689
16405,1515.8214689265537,-122.42963999999999,37.781776,1195.1715316115817
16436,1845.0,-122.42955,37.742714,1151.3495934959349
16447,1883.0,-122.42952,37.73152,727.562400424854
16449,2068.4663865546217,-122.42952,37.74674,1216.6824092600305
16455,1205.0,-122.42948,37.712215,820.7468879668049
16467,2620.0,-122.42945,37.72177,563.6132315521629
16470,2168.0,-122.42943999999999,37.720009999999995,726.4760147601476
16488,1004.0,-122.42941,37.72424,1035.8565737051792
16501,1685.0,-122.42938000000001,37.726162,771.513353115727
16503,1515.8214689265537,-122.42938000000001,37.73679,1147.8924369848125
16508,1515.8214689265537,-122.429375,37.748707,1391.9845069183646
16512,5320.0,-122.42936999999999,37.739647,1253.1328320802006
16530,1515.8214689265537,-122.42933000000001,37.748158000000004,1391.9845069183646
16532,1760.0,-122.42931000000002,37.70854,681.8181818181819
16536,1515.8214689265537,-122.42929,37.7106,732.2762098006563
16539,1515.8214689265537,-122.42929,37.75802,1621.782897081033
16544,924.0,-122.42926999999999,37.709045,1046.5367965367966
16548,1374.0,-122.42925,37.74355,1324.5997088791848
16557,1083.652388797364,-122.42924,37.74716,1609.9529252821753
16573,1515.8214689265537,-122.4292,37.770046,1464.1126140699007
16574,1013.0,-122.42918999999999,37.711384,954.5903257650543
16592,1515.8214689265537,-122.429146,37.710537,732.2762098006563
16610,3958.0,-122.42906,37.757275,1096.9344786929425
16625,1447.0,-122.42902,37.7508,1329.1868233126008
16627,2506.0,-122.42902,37.75642,1376.6959297685555
16631,2475.0,-122.42901599999999,37.740272999999995,991.2457912457913
16636,1470.0,-122.42898999999998,37.725212,714.2857142857143
16637,2820.0,-122.42898999999998,37.8027,1394.7990543735225
16664,1480.0,-122.42888,37.721844,668.918918918919
16677,1580.0,-122.42884,37.729991999999996,830.168776371308
16681,2711.0,-122.42883,37.75459,1352.5144473134144
16689,2890.707482993197,-122.42882,37.7975,1648.961956445001
16703,1083.0,-122.42878,37.716824,1017.2360726377348
16716,2464.0,-122.42873999999999,37.734596,713.6093073593073
16735,1500.0,-122.42867,37.734221999999995,841.1111111111112
16745,1775.0,-122.42865,37.717007,679.4366197183099
16746,1594.0,-122.42863999999999,37.71703,769.5524884985363
16781,1531.0,-122.4285,37.71025,725.0163291966036
16783,1220.0,-122.42849,37.719559999999994,900.2732240437158
16794,1448.0,-122.428474,37.736709999999995,1437.6151012891346
16810,1462.0,-122.42839,37.709247999999995,851.5731874145007
16827,1785.0,-122.42833,37.747627,1289.8225957049488
16856,2430.0,-122.42813000000001,37.7748,1006.1728395061729
16866,3080.0,-122.4281,37.737590000000004,1523.8095238095236
16870,1530.0,-122.42808500000001,37.729298,857.2984749455338
16882,962.0,-122.42804,37.71723,1078.6555786555787
16884,2104.0,-122.42804,37.754875,1014.4169835234475
16888,4053.0,-122.428024,37.74522,1270.4704334238013
16906,2068.4663865546217,-122.42793999999999,37.733523999999996,939.5495519285524
16911,1050.0,-122.42791000000001,37.717987,1094.2857142857142
16917,2068.4663865546217,-122.42787,37.720946999999995,761.4336932124031
16923,1240.0,-122.42786000000001,37.775295,1362.9032258064517
16945,2405.0,-122.42779499999999,37.742832,1020.0970200970202
16951,1275.0,-122.42778,37.7254,735.4248366013071
16978,1083.652388797364,-122.42771,37.736317,1422.6579321968795
16981,2068.4663865546217,-122.42771,37.802859999999995,2796.7580414182553
16985,1515.8214689265537,-122.427704,37.7401,1316.1180527498282
16996,500.0,-122.42766,37.739365,1612.0
17015,1668.0,-122.427605,37.749275,1174.4604316546763
17016,2068.4663865546217,-122.4276,37.73494,939.5495519285524
17038,1408.0,-122.4275,37.724358,598.0113636363636
17049,1205.0,-122.42746000000001,37.72542,750.4840940525588
17065,1175.0,-122.42738999999999,37.717228000000006,963.9716312056738
17066,1655.0,-122.42738999999999,37.717228000000006,703.5246727089627
17068,2155.0,-122.42738999999999,37.763767,1099.7758700696056
17080,1515.8214689265537,-122.427315,37.72535,646.0743256439424
17093,1094.0,-122.42728999999999,37.7503,2099.329677026203
17113,1515.8214689265537,-122.42715,37.737587,1319.4165942354166
17127,1491.0,-122.42707,37.73008,879.7227811312318
17143,1629.0,-122.426956,37.723064,630.8573767137303
17162,725.2592592592592,-122.426895,37.774,1794.071085690941
17178,2527.0,-122.42681999999999,37.729362,639.757287956734
17194,1048.0,-122.42679,37.74501,1836.4783715012722
17202,1612.0,-122.42678000000001,37.800034000000004,1612.9032258064517
17205,1429.0,-122.42676499999999,37.73693,1399.5801259622112
17217,1263.0,-122.42671999999999,37.740722999999996,1476.6429136975455
17235,1143.0,-122.42667,37.7208,984.543598716827
17269,1125.0,-122.42654399999999,37.724983,850.3703703703703
17279,1186.0,-122.42651000000001,37.72862,969.64586846543
17307,3647.0,-122.42636999999999,37.795353000000006,1264.5096426286445
17322,1500.0,-122.42629,37.739746000000004,1330.0
17327,1515.8214689265537,-122.42627,37.72274,714.90389130989
17331,1025.0,-122.42622,37.723167,960.3252032520326
17334,2068.4663865546217,-122.42622,37.749363,1393.9473960396376
17362,1570.0,-122.42608999999999,37.734478,822.7176220806795
17372,1025.0,-122.426025,37.724734999999995,1010.7317073170732
17388,1991.0,-122.425964,37.732662,976.1058094759752
17393,1655.0,-122.42595,37.734375,780.4632426988923
17395,1700.0,-122.42595,37.734390000000005,759.8039215686275
17397,2497.0,-122.42594,37.767067,979.1750100120145
17399,1300.0,-122.42593000000001,37.72785,926.4102564102564
17421,1020.0,-122.42578,37.74179,1665.032679738562
17424,1515.8214689265537,-122.42577,37.750183,1308.4214559501215
17428,1200.0,-122.425735,37.735344,1198.611111111111
17429,2016.0,-122.425735,37.74147,1261.19708994709
17434,949.0,-122.4257,37.71086,1018.9673340358272
17437,1998.0,-122.42568999999999,37.77748,1276.9436102769437
17440,1910.0,-122.425674,37.7903,1349.650959860384
17452,1488.0,-122.42561,37.73955,1198.9247311827958
17461,1160.0,-122.42556,37.721096,1025.5747126436781
17485,1800.0,-122.42544,37.729424,742.5925925925926
17508,750.0,-122.425285,37.72586,1224.4444444444446
17520,1764.0,-122.42522,37.732715999999996,768.140589569161
17525,3625.0,-122.4252,37.773724,878.1609195402299
17539,1342.0,-122.4251,37.738564000000004,1355.4396423248882
17540,1515.8214689265537,-122.4251,37.751971999999995,1286.4311793795312
17543,1398.0,-122.42508000000001,37.738605,1291.6070577014784
17545,1083.652388797364,-122.42506999999999,37.750164,2119.375816829513
17590,687.0,-122.42483500000002,37.72945,1363.9490538573507
17592,2068.4663865546217,-122.42482,37.723583000000005,749.6697440897566
17596,1914.0,-122.4248,37.747203999999996,1506.4437478230582
17598,2068.4663865546217,-122.4248,37.74723,1393.9473960396376
17606,2466.0,-122.42473600000001,37.772827,991.4841849148419
17608,1575.0,-122.42472,37.748158000000004,1279.78835978836
17609,1083.652388797364,-122.424706,37.72371,959.102147586999
17625,1227.0,-122.42453,37.747856,1473.7842977451778
17638,1296.0,-122.424446,37.733536,1024.9485596707818
17657,1535.0,-122.424355,37.73213,921.1726384364821
17660,862.0,-122.42433,37.73093,974.4779582366589
17662,1820.0,-122.42431,37.73505,764.6520146520147
17665,750.0,-122.424255,37.725773,1224.4444444444446
17669,1515.8214689265537,-122.42421999999999,37.74114,1217.1618081821719
17706,750.0,-122.42393,37.73903,1447.0
17724,1427.0,-122.42383999999998,37.723793,903.9943938332166
17725,1000.0,-122.42383999999998,37.724964,1006.0
17732,1260.0,-122.4238,37.72578,962.4338624338625
17734,2340.0,-122.42378000000001,37.726418,693.1623931623932
17743,2068.4663865546217,-122.42375,37.735287,887.2918338259242
17745,949.0,-122.42374,37.727894,1044.9596066034421
17763,1083.652388797364,-122.42353999999999,37.729538,912.0390851813509
17774,862.0,-122.42343000000001,37.728783,974.4779582366589
17780,2565.0,-122.4234,37.743088,1170.8901884340482
17798,1515.8214689265537,-122.42326000000001,37.75546,1772.4162915895763
17805,1317.0,-122.42313999999999,37.73295,1118.7041255378385
17824,2445.0,-122.42301,37.726997,663.3946830265849
17841,1439.0,-122.422905,37.72925,923.5580264072272
17848,1240.0,-122.42288,37.735226000000004,1051.6129032258063
17852,1894.0,-122.422844,37.73662,879.0918690601901
17855,1450.0,-122.42282,37.734337,1140.6896551724137
17892,3335.0,-122.42253000000001,37.74892,1049.4752623688155
17907,2068.4663865546217,-122.42246999999999,37.73397,971.4121275522468
17916,1515.8214689265537,-122.42242399999999,37.728035,889.7265900460827
17929,2160.0,-122.422325,37.733616,930.2469135802469
17943,1620.0,-122.42222,37.802277000000004,1604.9382716049383
17947,2235.0,-122.42217,37.734898,899.0305741983594
17956,1424.0,-122.42213400000001,37.73498,1155.6647940074906
17960,2130.0,-122.422104,37.724808,801.7214397496087
17981,1250.0,-122.42200000000001,37.72722,936.8
17991,1515.8214689265537,-122.42193,37.736576,1013.7517499042118
17999,1515.8214689265537,-122.42186000000001,37.72818,889.7265900460827
18002,2366.0,-122.42186000000001,37.753634999999996,1163.003663003663
18017,2260.0,-122.421745,37.726574,717.6991150442478
18018,1620.0,-122.421745,37.726616,801.6460905349795
18019,862.0,-122.421745,37.730579999999996,1150.4253673627222
18036,4018.0,-122.42158500000001,37.80555,1156.4625850340137
18037,1800.0,-122.42158,37.735844,927.7777777777778
18038,1275.0,-122.42158,37.740032,1288.888888888889
18047,1184.0,-122.421524,37.7293,884.009009009009
18048,1842.0,-122.421524,37.7293,660.5139341295694
18059,1231.0,-122.42141000000001,37.710224,620.0920660709451
18070,1125.0,-122.42131,37.739909999999995,1410.6666666666667
18089,707.0,-122.42116000000001,37.72932,1207.4959924563884
18102,560.0,-122.42108,37.735107,2463.1726190476193
18103,1375.0,-122.421074,37.727592,882.6666666666667
18121,862.0,-122.42097,37.730713,1150.4253673627222
18124,1515.8214689265537,-122.42095,37.724697,852.1232171103733
18139,810.0,-122.420654,37.709152,925.925925925926
18176,1100.0,-122.42034,37.72846,951.5151515151515
18190,862.0,-122.42018,37.730946,1150.4253673627222
18196,1083.652388797364,-122.42007,37.735058,1019.08448202557
18201,1083.652388797364,-122.419945,37.741640000000004,1465.7221723066227
18210,1625.0,-122.41989,37.73576,995.8974358974358
18226,1515.8214689265537,-122.41978,37.740746,1044.5381371030383
18249,2178.0,-122.41963,37.734646000000005,914.1414141414141
18260,1940.0,-122.419556,37.79531,1815.270618556701
18299,1210.0,-122.419266,37.74329,1192.8374655647383
18304,1430.0,-122.419205,37.735012,1016.3170163170163
18320,1100.0,-122.41913999999998,37.740629999999996,1507.5757575757575
18345,1425.0,-122.41896000000001,37.744892,1182.6900584795321
18351,2780.0,-122.41893,37.802417999999996,1211.031175059952
18363,1723.0,-122.41886000000001,37.736996000000005,1118.204681756626
18381,1938.0,-122.418755,37.740147,1350.1891984864121
18393,2509.0,-122.41873000000001,37.734840000000005,842.9653248306098
18395,2090.0,-122.41873000000001,37.79768,1684.988038277512
18398,1083.652388797364,-122.41872,37.73787,1327.3014005253046
18401,2068.4663865546217,-122.41871,37.80307,2403.531926994993
18403,2100.0,-122.4187,37.73787,977.7777777777777
18414,1507.0,-122.41865,37.740320000000004,1067.2417606724175
18415,1350.0,-122.41863000000001,37.724358,919.2592592592592
18423,1125.0,-122.4186,37.740383,1474.074074074074
18427,1515.8214689265537,-122.41856999999999,37.740456,1061.0308445309809
18442,1200.0,-122.41848,37.734966,894.4444444444443
18445,1515.8214689265537,-122.41846000000001,37.73111,657.9490749920611
18467,2920.0,-122.41835,37.804146,1203.9954337899542
18471,910.0,-122.41831,37.726185,1117.2161172161173
18485,1575.0,-122.41824,37.740887,1021.1640211640212
18486,2465.0,-122.41824,37.741932,1033.8066260987155
18487,1350.0,-122.41824,37.744170000000004,1186.4197530864199
18492,1025.0,-122.4182,37.733864000000004,1147.3170731707316
18494,1984.0,-122.41819,37.740963,1318.8844086021504
18514,3110.0,-122.41805,37.802597,1154.0192926045015
18515,1789.0,-122.41804499999999,37.734955,968.8839202534003
18532,1200.0,-122.41798999999999,37.740227000000004,1368.0555555555557
18552,2068.4663865546217,-122.41792,37.74137,1265.0274056544688
18578,1083.652388797364,-122.4178,37.743725,1315.6125353526602
18579,1338.0,-122.41779,37.726578,927.5037369207773
18589,967.0,-122.417755,37.7438,1393.3126508100654
18594,2068.4663865546217,-122.41774,37.74279,1482.579889429441
18602,1922.0,-122.417694,37.728916,674.6444675685051
18619,1083.652388797364,-122.41765,37.740433,1268.8570746620817
18631,1750.0,-122.41757,37.733883,1022.8571428571429
18633,1510.0,-122.41757,37.74409,1247.4613686534217
18636,3565.0,-122.41756399999998,37.74522,1164.0953716690042
18637,1693.0,-122.41755,37.730286,841.701122268163
18670,1430.0,-122.41739,37.804195,1369.4638694638695
18672,1500.0,-122.41736599999999,37.726555,824.3333333333334
18707,1930.0,-122.41712,37.737057,961.139896373057
18723,1083.652388797364,-122.41703999999999,37.740223,1268.8570746620817
18741,1515.8214689265537,-122.41695,37.74394,1242.6705290040566
18744,1535.0,-122.41691000000002,37.73404,773.0727470141152
18762,1385.0,-122.41678999999999,37.744183,1468.1107099879662
18765,3506.0,-122.41678,37.724174,369.84217531850163
18771,1541.0,-122.41675,37.735783000000005,876.0545100584036
18773,2425.0,-122.41673999999999,37.747279999999996,998.6254295532646
18786,1136.0,-122.41663999999999,37.709877,684.8591549295775
18790,1515.8214689265537,-122.41658000000001,37.744526,1341.406870806007
18809,1083.652388797364,-122.41646599999999,37.746487,1407.893049873539
18814,1294.0,-122.41645,37.73993,1205.564142194745
18824,1183.0,-122.41638,37.744811999999996,1289.6590588898282
18830,1348.0,-122.41637,37.741028,1122.6508407517308
18861,2068.4663865546217,-122.41621,37.73442,965.2884280089513
18877,1515.8214689265537,-122.41611999999999,37.73486,683.8976013453577
18884,1197.0,-122.41608400000001,37.735904999999995,998.329156223893
18885,1573.0,-122.41606999999999,37.723454,847.743165924984
18892,1565.0,-122.41601599999998,37.796196,1125.6673056443024
18919,1450.0,-122.41592,37.737724,1325.287356321839
18942,3621.0,-122.41581000000001,37.729040000000005,583.6325140384793
18944,1375.0,-122.4158,37.72607,858.5454545454545
18957,2068.4663865546217,-122.41571,37.744926,1589.583481449131
18960,2068.4663865546217,-122.4157,37.74498,1589.583481449131
18967,1377.0,-122.41566499999999,37.730305,681.4330670539821
18978,1083.652388797364,-122.4156,37.712795,787.152788863095
18991,1377.0,-122.41555,37.730076000000004,681.4330670539821
18995,1720.0,-122.4155,37.750813,1028.875968992248
18998,1515.8214689265537,-122.41547,37.735687,890.6062011089062
19006,1810.0,-122.41541000000001,37.736298,1042.3572744014734
19007,1562.0,-122.415405,37.727077,815.3008962868117
19019,1400.0,-122.415375,37.7133,652.3809523809524
19025,2068.4663865546217,-122.41534399999999,37.73706,993.489675905707
19029,1850.0,-122.41533000000001,37.737384999999996,1118.918918918919
19030,1363.0,-122.41532,37.747402,1192.2230374174615
19032,2000.0,-122.41531,37.737488,1019.1666666666666
19035,4045.0,-122.415306,37.797385999999996,1145.0350226617225
19039,1575.0,-122.41528000000001,37.726208,808.5714285714286
19043,1515.8214689265537,-122.41528000000001,37.737724,1267.7394442945297
19051,1270.0,-122.41525,37.714690000000004,672.7034120734909
19057,890.0,-122.41523000000001,37.73832,1305.5243445692886
19070,1680.0,-122.41519,37.740208,1186.5079365079364
19079,1050.0,-122.41511499999999,37.74111,1233.015873015873
19080,1050.0,-122.41511499999999,37.74111,1233.015873015873
19096,2200.0,-122.41507,37.751488,925.7575757575758
19100,1674.0,-122.41506000000001,37.741776,1269.4145758661887
19124,963.0,-122.41493999999999,37.714603000000004,767.7397023191417
19137,2000.0,-122.41488999999999,37.747852,1299.0
19141,1250.0,-122.41487,37.724926,931.4666666666666
19151,1083.652388797364,-122.41483999999998,37.73573,1233.4828774290781
19178,1302.0,-122.4147,37.71252,701.4848950332822
19180,625.0,-122.4147,37.737263,1384.0
19190,1515.8214689265537,-122.41466000000001,37.737815999999995,1181.9773656692275
19196,1728.0,-122.41463,37.70898,452.50771604938274
19199,2052.0,-122.41462,37.72782,635.9649122807018
19216,4159.0,-122.41455,37.79785,1117.2557505810692
19223,3175.0,-122.41448999999999,37.756702000000004,1020.8923884514436
19230,1270.0,-122.41447,37.71304,663.5170603674541
19233,1515.8214689265537,-122.41446,37.74129,1312.8195112642395
19235,1515.8214689265537,-122.41446,37.74131,1312.8195112642395
19236,2190.0,-122.41446,37.74729,1186.3013698630136
19238,2303.0,-122.41445,37.708565,450.86119554204663
19244,1480.0,-122.41443000000001,37.741848,1344.5945945945946
19246,1515.8214689265537,-122.41441999999999,37.731037,725.4152435106321
19260,1618.0,-122.41436000000002,37.734283000000005,811.083642356819
19273,1083.652388797364,-122.41424599999999,37.735615,1233.4828774290781
19281,1765.0,-122.41422,37.74552,1270.0661000944285
19288,1650.0,-122.41421000000001,37.795646999999995,1067.6783838383838
19324,1117.0,-122.41408999999999,37.711384,775.8877946881528
19351,950.0,-122.413956,37.739838,1449.122807017544
19369,1726.0,-122.41385,37.7113,453.0320587099266
19374,1207.0,-122.41383,37.74132,1087.406793703397
19379,1960.0,-122.4138,37.72849,753.2312925170068
19390,1539.0,-122.413734,37.734142,852.7182152913147
19391,1539.0,-122.413734,37.734190000000005,852.7182152913147
19402,1100.0,-122.41367,37.714806,780.3030303030304
19404,1350.0,-122.41363999999999,37.714874,632.8395061728395
19419,2240.0,-122.413605,37.730892,718.6011904761905
19435,1068.0,-122.41351,37.713013000000004,798.689138576779
19436,1068.0,-122.41351,37.713013000000004,798.689138576779
19442,815.0,-122.4135,37.736755,1323.4151329243352
19452,1600.0,-122.41348,37.736977,1087.5
19459,1083.652388797364,-122.413445,37.751835,1207.3367316481624
19460,1450.0,-122.41344,37.737576000000004,1235.632183908046
19487,1040.0,-122.41333999999999,37.75628,1540.0641025641025
19517,1335.0,-122.41325,37.740829999999995,1033.083645443196
19529,1725.0,-122.41321599999999,37.71045,453.29468599033817
19557,1514.0,-122.412994,37.735447,862.395420519595
19573,1530.0,-122.41285,37.731518,795.5991285403051
19586,2068.4663865546217,-122.41276,37.799040000000005,1671.91098155916
19606,2000.0,-122.412674,37.740456,980.6666666666666
19608,1080.0,-122.41266,37.739174,1126.5432098765432
19609,1240.0,-122.41265,37.740738,1112.231182795699
19612,1225.0,-122.41263000000001,37.740840000000006,1125.8503401360545
19613,2184.0,-122.41261999999999,37.712486,475.42735042735046
19616,650.0,-122.41259,37.712509999999995,1180.0507692307692
19627,1900.0,-122.41244499999999,37.752445,792.8070175438596
19636,1083.652388797364,-122.412384,37.74508,1281.4690525816502
19639,1270.0,-122.41237,37.745067999999996,1127.5590551181103
19669,1170.0,-122.4122,37.731697,926.6381766381767
19688,1532.0,-122.41211000000001,37.71127,660.3568320278503
19691,1580.0,-122.412094,37.728085,864.5569620253165
19701,2068.4663865546217,-122.41207,37.73874,1038.4505225525345
19703,1807.0,-122.41207,37.738890000000005,1048.515034126545
19713,1350.0,-122.41203,37.744232000000004,1179.2592592592594
19717,911.0,-122.41202,37.740707,1427.0032930845225
19721,1275.0,-122.41201000000001,37.74095,1212.4183006535948
19723,1940.0,-122.412,37.739494,1223.1958762886597
19730,1625.0,-122.41196000000001,37.79978,1084.104205128205
19755,1293.0,-122.41174,37.73115,727.1203918535705
19765,1250.0,-122.411674,37.736244,1133.3333333333335
19771,880.0,-122.41166000000001,37.73657,1138.5416666666665
19783,1676.0,-122.41158,37.731873,700.0795544948289
19785,1065.0,-122.41158,37.737408,1267.605633802817
19792,1415.0,-122.41157,37.746555,1234.6289752650177
19807,875.0,-122.4115,37.73834,1145.047619047619
19809,1515.8214689265537,-122.41148000000001,37.745655,1175.3802826980505
19823,1083.652388797364,-122.41141999999999,37.739033,1122.7462600040237
19833,1083.652388797364,-122.41139,37.754276000000004,1330.3774176760007
19865,1210.0,-122.41125,37.74109,1311.98347107438
19870,2068.4663865546217,-122.4112,37.73016,725.8195458685002
19877,1515.8214689265537,-122.41116000000001,37.7548,1427.168949431309
19885,1515.8214689265537,-122.41108999999999,37.721934999999995,736.6742651147744
19901,1930.0,-122.41101,37.749477,801.3816925734025
19914,1320.0,-122.41095,37.737343,1083.3333333333333
19919,2068.4663865546217,-122.41093000000001,37.760162,1019.5959739587037
19923,1875.0,-122.41091999999999,37.74429,1111.111111111111
19953,1175.0,-122.410706,37.739796000000005,1134.7517730496454
19964,1067.0,-122.41063999999999,37.74917,1077.788191190253
19968,2920.0,-122.4106,37.7466,777.3972602739726
19970,1678.0,-122.4106,37.755924,1269.368295589988
19974,2890.707482993197,-122.41058999999998,37.758140000000004,1033.1957433389655
19976,1083.652388797364,-122.41058000000001,37.758057,1504.1723866903224
19980,1000.0,-122.41053000000001,37.74585,1466.667
20012,1785.0,-122.41044,37.740475,944.7245564892623
20030,1781.0,-122.41038,37.730984,718.6973610331274
20035,2240.0,-122.41036000000001,37.751125,1098.2142857142858
20045,1192.0,-122.41032,37.7375,1202.4608501118569
20049,2378.0,-122.41031000000001,37.73754,900.1121390524249
20056,1515.8214689265537,-122.4103,37.755264000000004,1427.168949431309
20061,1380.0,-122.41028600000001,37.73794,1033.816425120773
20065,2068.4663865546217,-122.41028,37.755047,1136.9131652092071
20069,836.0,-122.410255,37.719975,1028.7081339712918
20081,1000.0,-122.41022,37.738693,1350.0
20099,1647.0,-122.410164,37.719296,649.6660595021251
20110,2006.0,-122.41013000000001,37.753387,1172.316384180791
20116,1740.0,-122.41006499999999,37.739758,991.3793103448276
20160,1515.8214689265537,-122.40978,37.720690000000005,705.8878779159479
20170,1307.0,-122.40973000000001,37.7373,1106.860494771742
20182,1696.0,-122.40963,37.748108,1043.435534591195
20204,1515.8214689265537,-122.40956000000001,37.740505,1163.2856305842256
20208,1335.0,-122.40953999999999,37.739304,1015.7303370786517
20209,1515.8214689265537,-122.40953999999999,37.74096,1163.2856305842256
20221,800.0,-122.40947,37.715396999999996,966.6666666666667
20228,1350.0,-122.40945,37.74181,1045.679012345679
20235,1053.0,-122.40941000000001,37.742367,1374.1690408357074
20277,1000.0,-122.40923000000001,37.710803999999996,820.0
20283,800.0,-122.40921000000002,37.730633000000005,1046.6666666666667
20306,1182.0,-122.40906000000001,37.716034,784.827975183305
20310,1083.652388797364,-122.40900400000001,37.76035,1504.1723866903224
20328,1515.8214689265537,-122.40895,37.739020000000004,1154.4895199559896
20338,1475.0,-122.408905,37.724606,835.0282485875707
20347,1515.8214689265537,-122.40883000000001,37.741768,1163.2856305842256
20363,1260.0,-122.40876999999999,37.726867999999996,983.3333333333334
20381,1025.0,-122.40865,37.744102000000005,1411.7073170731708
20401,2488.0,-122.40847,37.712494,410.63772775991424
20407,1117.0,-122.40843000000001,37.7136,782.7514174873172
